,start,end,event,size,state
171,0.5249249753759426,0.5643938160775472,1.0,0.000970716712506067,1.0
172,0.5683007069908762,0.7605581645193583,1.0,0.000970716712506067,1.0
173,0.7658227815683488,0.9394207761237762,0.0,0.000970716712506067,1.0
174,0.0,6.104161410305453e-05,0.0,0.0008089305937550558,0.0
175,0.0,0.042849178379874175,0.0,0.003640187671897751,0.0
176,0.0,0.01548981825876761,1.0,0.003640187671897751,0.0
177,0.015597541230890426,0.2571342386482945,1.0,0.003640187671897751,1.0
178,0.25891447218467506,0.4665349524282354,0.0,0.003640187671897751,1.0
179,0.4697645258889374,0.7384331228075887,0.0,0.0035592946125222458,1.0
180,0.0,0.018798782423270693,1.0,0.003154829315644718,0.0
181,0.018929407962367577,0.06164846948326239,0.0,0.003154829315644718,1.0
182,0.0,0.01539469507679035,1.0,0.003154829315644718,0.0
183,0.015501759666126977,0.7383390169858465,0.0,0.003154829315644718,1.0
184,0.0,0.000602277259150138,0.0,0.017149328587607184,0.0
185,0.0006069580440892275,0.0041243783928963836,0.0,0.0304157903251901,0.0
186,0.004153436944742232,0.015252264643883223,1.0,0.029202394434557515,0.0
187,0.01535834341942235,0.015919144277959093,0.0,0.03268079598770426,1.0
188,0.01602983877452866,0.11125648058469727,1.0,0.034217764115838864,1.0
189,0.1120270401089144,0.12509105374103704,1.0,0.04311600064714448,1.0
190,0.12595736747186353,0.1335768554615967,1.0,0.044572075715903575,1.0
191,0.1345019025701728,0.13377371466707905,0.0,0.04449118265652807,1.0
192,0.13470012431115383,0.3389549268721463,0.0,0.04449118265652807,1.0
193,0.0,0.0660790733069091,0.0,0.01779647306261123,0.0
194,0.0,0.9436418037390023,0.0,0.0011325028312570782,0.0
195,0.0,0.7940277902121806,0.0,0.0011325028312570782,0.0
196,0.0,0.3200676341084262,0.0,0.010111632421938199,0.0
197,0.0,0.015306693416458447,1.0,0.003640187671897751,0.0
198,0.01541314891369876,0.3200676341084262,0.0,0.008331985115677076,1.0
199,0.0,0.008868837849056297,0.0,0.0037210807312732567,0.0
200,0.0,0.008868837849056297,0.0,0.0015369681281346061,0.0
201,0.0,0.0029742526471713314,0.0,0.026290244297039314,0.0
202,0.0029953507526023645,0.13044796405869763,0.0,0.021355767675133475,0.0
203,0.0,0.7523058469727428,0.0,0.003640187671897751,0.0
204,0.0,0.7189618652689493,0.0,0.0025885779000161787,0.0
205,0.0,0.7189618652689493,0.0,0.0007280375343795502,0.0
206,0.0,0.5350195740109224,1.0,0.01318556867820741,0.0
207,0.5387231549115711,0.6058354765722285,1.0,0.01245753114382786,1.0
208,0.6100292005722309,0.7189613565888319,0.0,0.01245753114382786,1.0
209,0.0,0.09437745692496764,0.0,0.014075392331337972,0.0
210,0.09503119047265385,0.09443341173789545,1.0,0.014075392331337972,0.0
211,0.09508753256957353,0.16184064883166352,0.0,0.014075392331337972,1.0
212,0.16296132012606288,0.41167380175311513,1.0,0.014075392331337972,1.0
213,0.41452366086360143,0.45833248553313743,1.0,0.014075392331337972,1.0
214,0.4615052866813941,0.4676850781739605,0.0,0.014398964568839993,1.0
215,0.0,0.09437745692496764,0.0,0.014075392331337972,0.0
216,0.09503119047265385,0.09443341173789545,1.0,0.014075392331337972,0.0
217,0.09508753256957353,0.16184064883166352,0.0,0.014075392331337972,1.0
218,0.16296132012606288,0.41167380175311513,1.0,0.014075392331337972,1.0
219,0.41452366086360143,0.46543518601414535,1.0,0.014075392331337972,1.0
220,0.46865714758402527,0.6065598370595847,1.0,0.014398964568839993,1.0
221,0.6107585746269001,0.6169048646097,0.0,0.017149328587607184,1.0
222,0.6211752039455858,0.8716015081348124,1.0,0.017472900825109206,1.0
223,0.8776346973072063,0.9022586414578365,1.0,0.017472900825109206,1.0
224,0.9085040200086152,0.9507363653381299,0.0,0.016178611875101116,1.0
225,0.0,0.5077507589507353,0.0,0.001941433425012134,0.0
226,0.0,0.8650868418696639,0.0,0.001941433425012134,0.0
227,0.0,0.38030909438661314,0.0,0.006471444750040446,0.0
228,0.0,0.7376451773055418,0.0,0.006471444750040446,0.0
229,0.0,0.9039403379263756,0.0,0.009464487946934153,0.0
230,0.0,0.03594638918505376,0.0,0.054441028959715254,0.0
231,0.03619569966384256,0.18132411469312346,0.0,0.05290406083158065,0.0
232,0.18257963827349377,0.40468555429855047,0.0,0.05476460119721728,0.0
233,0.4074870451592151,0.9039398292462582,0.0,0.059051933344119074,0.0
234,0.0,0.7226157145531347,0.0,0.015531467400097072,0.0
235,0.0,0.7523058469727428,0.0,0.0020223264843876394,0.0
236,0.0,0.058295250148534594,1.0,0.03130561397832066,0.0
237,0.05869924537444189,0.9786196659802876,0.0,0.03130561397832066,1.0
238,0.0,0.003186372256179446,0.0,0.07175214366607345,0.0
239,0.003208938520016042,0.04741712583525275,0.0,0.10079275198187995,0.0
240,0.04774582953237596,0.24728517421276666,0.0,0.10249150622876557,0.0
241,0.24899723872505006,0.7482765917618237,0.0,0.10249150622876557,0.0
242,0.0,0.8306603888757762,0.0,0.00024267917812651675,0.0
243,0.0,0.8254337006682022,0.0,0.00347840155314674,0.0
244,0.0,0.8306603888757762,0.0,0.004044652968775279,0.0
245,0.0,0.0012533878095827196,0.0,0.08291538585989322,0.0
246,0.0012625751718818106,0.025627304320932392,0.0,0.0026694709593916843,0.0
247,0.025805192590092292,0.948499190181253,0.0,0.002912150137518201,0.0
248,0.0,0.0652199125884086,1.0,0.001941433425012134,0.0
249,0.06567183596869224,0.15498669292812553,0.0,0.001941433425012134,1.0
250,0.15605992545428377,0.9855438197400441,0.0,0.002103219543763145,1.0
251,0.0,0.0033191377668535895,1.0,0.09149005015369681,0.0
252,0.0033426229499799987,0.012584746107579741,1.0,0.09642452677560265,1.0
253,0.01267236199899711,0.03797042737268754,1.0,0.09747613654748423,1.0
254,0.038233746969691534,0.04126514849389991,0.0,0.10046917974437793,1.0
255,0.041551272076498225,0.23807450332473326,1.0,0.10006471444750041,1.0
256,0.23972281737119044,0.958294334524323,0.0,0.09820417408186377,1.0
257,0.0,0.14879859929842837,0.0,0.007603947581297525,0.0
258,0.1498290017358488,0.17712394296271577,1.0,0.007603947581297525,0.0
259,0.1783503955983505,0.18532691853793126,0.0,0.00768484064067303,1.0
260,0.1866101470067749,0.6233177948513433,1.0,0.007765733700048536,1.0
261,0.6276325204534616,0.9793552174302295,0.0,0.007765733700048536,1.0
262,0.0,0.7202193225194723,0.0,0.0024267917812651673,0.0
263,0.0,0.027732731327370246,1.0,0.005177155800032357,0.0
264,0.02792519203691534,0.2997784189408059,0.0,0.005177155800032357,1.0
265,0.0,0.00027265254299364356,0.0,0.0037210807312732567,0.0
266,0.0,0.0006953657206572961,0.0,0.0006471444750040447,0.0
267,0.0,5.544613281027452e-05,1.0,0.0059051933344119074,0.0
268,5.634209691967512e-05,0.11663221206670628,1.0,0.0059051933344119074,1.0
269,0.11743997902025191,0.3639545199280523,1.0,0.0059051933344119074,1.0
270,0.3664740962087403,0.3733071125688753,0.0,0.006714123928166963,1.0
271,0.0,5.544613281027452e-05,1.0,0.0059051933344119074,0.0
272,5.634209691967512e-05,0.11663221206670628,1.0,0.0059051933344119074,1.0
273,0.11743997902025191,0.3710577290891777,1.0,0.0059051933344119074,1.0
274,0.3736264693122525,0.5121823801346171,1.0,0.006714123928166963,1.0
275,0.5157278963551273,0.8563594170932797,0.0,0.007037696165668986,1.0
276,0.0,5.544613281027452e-05,1.0,0.015531467400097072,0.0
277,5.634209691967512e-05,0.31729583614803,1.0,0.015531467400097072,1.0
278,0.3194924703909476,0.3639545199280523,1.0,0.015531467400097072,1.0
279,0.3664740962087403,0.3733071125688753,0.0,0.01520789516259505,1.0
280,0.0,5.544613281027452e-05,1.0,0.015531467400097072,0.0
281,5.634209691967512e-05,0.31729583614803,1.0,0.015531467400097072,1.0
282,0.3194924703909476,0.3710572204090602,1.0,0.015531467400097072,1.0
283,0.3736259571113714,0.5121818714544996,1.0,0.01520789516259505,1.0
284,0.5157273841542462,0.8563589084131622,0.0,0.01520789516259505,1.0
285,0.0,0.6109731457592356,0.0,0.0020223264843876394,0.0
286,0.0,0.6109731457592356,0.0,0.0008089305937550558,0.0
287,0.0,0.9436418037390023,0.0,0.0017796473062611229,0.0
288,0.0,0.7940277902121806,0.0,0.0017796473062611229,0.0
289,0.0,0.0009339366957767342,0.0,0.0027503640187671896,0.0
290,0.0009409130185585745,0.18745472746954023,0.0,0.0028312570781426952,0.0
291,0.0,0.00700859465926571,0.0,0.060669794531629184,0.0
292,0.0070576159405109406,0.016122616324969277,1.0,0.060750687591004694,0.0
293,0.016234719126963844,0.020388407790537737,0.0,0.06099336676913121,1.0
294,0.020530035715767437,0.037350854989541535,1.0,0.06180229736288626,1.0
295,0.03760988629652641,0.06072826715065884,0.0,0.0782235884161139,1.0
296,0.061149102188685585,0.19671880976991382,0.0,0.07620126193172626,1.0
297,0.0,0.13599003393913744,0.0,0.0004853583562530335,0.0
298,0.0,0.38030909438661314,0.0,0.0018605403656366283,0.0
299,0.0,0.6675719477158228,0.0,0.0018605403656366283,0.0
300,0.0,0.06049885241765486,0.0,0.0025885779000161787,0.0
301,0.0,0.16334227253859865,0.0,0.0006471444750040447,0.0
302,0.0,5.544613281027452e-05,1.0,0.004772690503154829,0.0
303,5.634209691967512e-05,0.3639545199280523,1.0,0.004772690503154829,1.0
304,0.3664740962087403,0.3733071125688753,0.0,0.004449118265652807,1.0
305,0.0,5.544613281027452e-05,1.0,0.004772690503154829,0.0
306,5.634209691967512e-05,0.3710577290891777,1.0,0.004772690503154829,1.0
307,0.3736264693122525,0.5121823801346171,1.0,0.004449118265652807,1.0
308,0.5157278963551273,0.8563594170932797,0.0,0.004853583562530335,1.0
309,0.0,0.14131337136904132,0.0,0.000970716712506067,0.0
310,0.0,0.22349217039563105,0.0,0.01189127972819932,0.0
311,0.0,0.13497776050526178,0.0,0.029930431968937066,0.0
312,0.13591250379668904,0.16637909284022562,1.0,0.0304157903251901,0.0
313,0.1675311763871296,0.6094969560581768,1.0,0.03955670603462223,1.0
314,0.6137160225143019,0.9655343786370628,0.0,0.03979938521274875,1.0
315,0.0,0.11733062986806872,1.0,0.032519009868953244,0.0
316,0.11814323082998568,0.2084291347554673,1.0,0.032519009868953244,1.0
317,0.2098722622222655,0.2173122156478143,1.0,0.032519009868953244,1.0
318,0.21881682620870443,0.5077497415905003,0.0,0.032519009868953244,1.0
319,0.0,0.11733062986806872,1.0,0.032519009868953244,0.0
320,0.11814323082998568,0.2084291347554673,1.0,0.032519009868953244,1.0
321,0.2098722622222655,0.2173122156478143,1.0,0.032519009868953244,1.0
322,0.21881682620870443,0.865085824509429,0.0,0.032519009868953244,1.0
323,0.0,0.06382002490497855,0.0,0.019818799546998868,0.0
324,0.06426225914393818,0.21731323300804936,1.0,0.019818799546998868,0.0
325,0.21881785061046663,0.2815305370848153,0.0,0.019818799546998868,1.0
326,0.2834796264416534,0.5077507589507353,0.0,0.02014237178450089,1.0
327,0.0,0.06382002490497855,0.0,0.019818799546998868,0.0
328,0.06426225914393818,0.21731323300804936,1.0,0.019818799546998868,0.0
329,0.21881785061046663,0.2815305370848153,0.0,0.019818799546998868,1.0
330,0.2834796264416534,0.5423379548617611,0.0,0.02014237178450089,1.0
331,0.5460921889877834,0.5423404982623488,0.0,0.020223264843876397,1.0
332,0.546094749992189,0.6037793915371906,1.0,0.02014237178450089,1.0
333,0.6079588846108733,0.6227083960705478,1.0,0.019980585665749877,1.0
334,0.6270189037979184,0.722651830841479,1.0,0.019818799546998868,1.0
335,0.7276540841105554,0.7950059820781821,1.0,0.01973790648762336,1.0
336,0.8005090252356252,0.795015647000415,1.0,0.019818799546998868,1.0
337,0.8005187570523659,0.8650853158293114,0.0,0.019495227309496845,1.0
338,0.0,0.5102102273189709,0.0,0.007280375343795502,0.0
339,0.5137420935391493,0.7029826967371222,1.0,0.007280375343795502,0.0
340,0.7078488126415275,0.8293103518438637,0.0,0.007280375343795502,1.0
341,0.0,5.544613281027452e-05,1.0,0.007361268403171008,0.0
342,5.634209691967512e-05,0.06746268322657833,0.0,0.007523054521922019,1.0
343,0.06793012965340903,0.3639545199280523,1.0,0.007361268403171008,1.0
344,0.3664740962087403,0.3733071125688753,0.0,0.006795016987542469,1.0
345,0.0,5.544613281027452e-05,1.0,0.007361268403171008,0.0
346,5.634209691967512e-05,0.06746268322657833,0.0,0.007523054521922019,1.0
347,0.06793012965340903,0.3710577290891777,1.0,0.007361268403171008,1.0
348,0.3736264693122525,0.5121823801346171,1.0,0.006795016987542469,1.0
349,0.5157278963551273,0.8563594170932797,0.0,0.0068759100469179745,1.0
350,0.0,0.23748138230769858,0.0,0.0014560750687591004,0.0
351,0.23912559114384188,0.6808245908177135,0.0,0.0014560750687591004,0.0
352,0.6855373422613361,0.8735970602358648,1.0,0.0014560750687591004,0.0
353,0.8796440613637143,0.9999247153426062,0.0,0.0014560750687591004,1.0
354,0.0,0.680825099497831,0.0,0.00032357223750202233,0.0
355,0.6855378544622173,0.8735975689159823,1.0,0.00032357223750202233,0.0
356,0.8796445735645955,0.9999252240227238,0.0,0.00032357223750202233,1.0
357,0.0,5.544613281027452e-05,1.0,0.011082349134444265,0.0
358,5.634209691967512e-05,0.06746268322657833,0.0,0.01116324219381977,1.0
359,0.06793012965340903,0.3639545199280523,1.0,0.011405921371946287,1.0
360,0.3664740962087403,0.3733071125688753,0.0,0.01116324219381977,1.0
361,0.0,5.544613281027452e-05,1.0,0.011082349134444265,0.0
362,5.634209691967512e-05,0.06746268322657833,0.0,0.01116324219381977,1.0
363,0.06793012965340903,0.3710577290891777,1.0,0.011405921371946287,1.0
364,0.3736264693122525,0.5121823801346171,1.0,0.01116324219381977,1.0
365,0.5157278963551273,0.8563594170932797,0.0,0.01116324219381977,1.0
366,0.0,0.009352083960705478,0.0,0.0027503640187671896,0.0
367,0.0,0.07363399041239714,0.0,0.0027503640187671896,0.0
368,0.0,0.8379767350061449,0.0,0.0,0.0
369,0.0,0.9194311735453783,0.0,0.0,0.0
370,0.0,0.8379767350061449,0.0,0.0,0.0
371,0.0,0.42189979815572937,0.0,0.0,0.0
372,0.0,0.9194311735453783,0.0,0.0,0.0
373,0.0,0.5268964612141585,0.0,0.0,0.0
374,0.0,0.8483126063141445,0.0,0.008574664293803592,0.0
375,0.0,0.5443945485769165,0.0,0.00914091570943213,0.0
376,0.0,0.830556618131801,0.0,0.0014560750687591004,0.0
377,0.0,0.9807022023814368,0.0,0.008251092056301569,0.0
378,0.0,0.040526036283135426,1.0,0.024834169228280214,0.0
379,0.040807044196277426,0.1781692806042306,0.0,0.023297201100145607,1.0
380,0.17940296840898626,0.1995745399497017,1.0,0.024834169228280214,1.0
381,0.20095638148516742,0.270614261762719,1.0,0.023297201100145607,1.0
382,0.2724877955335059,0.9807011850212017,0.0,0.022973628862643584,1.0
383,0.0,0.02395527277462622,1.0,0.010758776896942242,0.0
384,0.02412158829395618,0.06049885241765486,0.0,0.0012133958906325837,1.0
385,0.0,0.02395527277462622,1.0,0.0011325028312570782,0.0
386,0.02412158829395618,0.16334176385848112,0.0,0.010677883837566737,1.0
387,0.0,0.5267341922566677,0.0,0.0022650056625141564,0.0
388,0.5303804269604104,0.7195066616748191,1.0,0.0022650056625141564,0.0
389,0.7244871460627886,0.8458343167815605,0.0,0.0022650056625141564,1.0
390,0.0,0.08301456045968404,0.0,0.002912150137518201,0.0
391,0.0,0.13176544556308853,0.0,0.0037210807312732567,0.0
392,0.13267795523261858,0.231634613036861,1.0,0.003963759909399773,0.0
